design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,x_C,v_Cx,a_Cx,pos_Bx,pos_By,vel_Bx,vel_By,acc_Bx,acc_By,phi_rad,omega_cb,alpha_cb
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,14.999999999999998,0.26044221381604715,-0.35254262563115885,-1.27396392350141,0.0763081402768364,0.02044670456309914,-0.06423521684555314,0.23972909290280858,-0.7531311571152083,-0.20180088534373702,-0.8771379536783502,-1.3019268421917525,-0.9425429287536802
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,29.999999999999996,0.22685763652956992,-0.45034505486017845,-1.046851097409957,0.06841600689897066,0.03949999999999999,-0.1240929098167968,0.2149352246617548,-0.6752389227950404,-0.3898493738430294,-0.9882590026166272,-1.3565577756481568,-0.3328071698101034
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,45.0,0.18611581315679138,-0.5215675347543903,-0.620038846436211,0.05586143571373726,0.05586143571373725,-0.17549387605725542,0.17549387605725544,-0.5513302717714712,-0.5513302717714712,-1.101485039178081,-1.3473165317148712,0.6530261161852967
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,59.99999999999999,0.1412792475243052,-0.5434168853198538,0.18611207264635554,0.03950000000000001,0.06841600689897065,-0.21493522466175477,0.12409290981679684,-0.3898493738430296,-0.6752389227950403,-1.2095930028518709,-1.2192358740632578,2.699394079163369
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,75.0,0.09819112774703176,-0.46885097450165547,1.7562353906914239,0.02044670456309914,0.0763081402768364,-0.23972909290280858,0.06423521684555314,-0.20180088534373702,-0.7531311571152083,-1.2974594672764796,-0.8262356863023009,7.252256289709472
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,90.0,0.0674091981854107,-0.24818581963359368,3.2386626043468696,4.837354856632045e-18,0.079,-0.24818581963359362,1.519699848040214e-17,-4.7742778782646595e-17,-0.779698747686059,-1.334545020810127,-2.2544398820176484e-16,11.566652158381691
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,105.00000000000001,0.05729771862083348,-0.010607211303961613,2.159837161378897,-0.020446704563099147,0.0763081402768364,-0.23972909290280858,-0.06423521684555317,0.2018008853437371,-0.7531311571152083,-1.2974594672764796,0.8262356863023014,7.252256289709469
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,119.99999999999999,0.0622792475243052,0.11354643599634405,0.9658108203324155,-0.039499999999999987,0.06841600689897066,-0.2149352246617548,-0.12409290981679677,0.38984937384302937,-0.6752389227950404,-1.2095930028518709,1.2192358740632572,2.699394079163375
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,135.0,0.07439294172931687,0.17057978263987938,0.48262169710673186,-0.05586143571373725,0.05586143571373726,-0.17549387605725544,-0.17549387605725542,0.5513302717714712,-0.5513302717714712,-1.101485039178081,1.347316531714871,0.653026116185298
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,150.0,0.0900256227316286,0.20215923522658485,0.3036267481801241,-0.06841600689897066,0.03949999999999999,-0.1240929098167968,-0.2149352246617548,0.6752389227950404,-0.3898493738430294,-0.9882590026166272,1.3565577756481568,-0.3328071698101034
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,165.0,0.10782593326237436,0.22407219194005237,0.23229839072900732,-0.07630814027683638,0.02044670456309916,-0.06423521684555321,-0.23972909290280855,0.7531311571152082,-0.20180088534373725,-0.8771379536783505,1.3019268421917527,-0.9425429287536801
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,180.0,0.12725954523366906,0.2418571692759129,0.19746585630008015,-0.079,9.67470971326409e-18,-3.039399696080428e-17,-0.24818581963359362,0.779698747686059,-9.548555756529319e-17,-0.7724844013452697,1.2032694988851387,-1.410937634652075
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,195.0,0.14806767728574138,0.2571431612305549,0.1687574519356049,-0.0763081402768364,-0.020446704563099143,0.06423521684555315,-0.23972909290280858,0.7531311571152083,0.20180088534373708,-0.6775950253570643,1.0684266045557642,-1.8179716057906825
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,210.00000000000003,0.1700410122889744,0.269662282868107,0.12860679810231762,-0.06841600689897065,-0.03950000000000001,0.12409290981679684,-0.21493522466175477,0.6752389227950403,0.3898493738430296,-0.5953081101995817,0.901358347066936,-2.185129819598409
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,225.0,0.19289305601841694,0.2778877224341368,0.06369331069689653,-0.055861435713737265,-0.05586143571373725,0.17549387605725542,-0.17549387605725547,0.5513302717714713,0.5513302717714712,-0.5281697563583142,0.7054902801362,-2.5067613082844185
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,239.99999999999997,0.2161667455368143,0.2792874870746534,-0.036745553068016364,-0.039500000000000035,-0.06841600689897064,0.21493522466175471,-0.12409290981679692,0.3898493738430298,0.6752389227950402,-0.47840190819148287,0.485369771325729,-2.7632595087926854
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,255.00000000000003,0.23916057599501403,0.2705818818961425,-0.17949574876917856,-0.02044670456309913,-0.0763081402768364,0.23972909290280858,-0.06423521684555311,0.20180088534373694,0.7531311571152083,-0.44777154095961497,0.24743226271411922,-2.9304460601850213
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,270.0,0.2608831155901048,0.24818581963359362,-0.3646201748339867,-1.4512064569896134e-17,-0.079,0.24818581963359362,-4.559099544120641e-17,1.4322833634793976e-16,0.779698747686059,-0.43742808123968213,1.7475640513600052e-16,-2.9886899576556294
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,285.0,0.28005398512121227,0.20887630390947476,-0.5830975194566521,0.020446704563099105,-0.07630814027683641,0.2397290929028086,0.06423521684555304,-0.2018008853437367,0.7531311571152084,-0.4477715409596149,-0.24743226271411894,-2.9304460601850217
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,300.0,0.2951667455368143,0.15058296224885614,-0.8164443007540758,0.03950000000000001,-0.06841600689897065,0.21493522466175477,0.12409290981679684,-0.3898493738430296,0.6752389227950403,-0.47840190819148287,-0.48536977132572867,-2.763259508792686
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,315.0,0.30461592744589144,0.07310002968037416,-1.038967232846046,0.055861435713737244,-0.055861435713737265,0.17549387605725547,0.1754938760572554,-0.5513302717714711,0.5513302717714713,-0.5281697563583142,-0.7054902801361996,-2.5067613082844185
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,330.0,0.3068730260869157,-0.021476463234513153,-1.221871047487763,0.06841600689897064,-0.039500000000000035,0.12409290981679692,0.21493522466175471,-0.6752389227950402,0.3898493738430298,-0.5953081101995816,-0.9013583470669356,-2.1851298195984095
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.009,0.008,0.0049,0.0022,0.0041,0.0844002029590347,0.16244879849717656,0.06034040327223308,345.0,0.30068395783941415,-0.12867272753944867,-1.3375048622948116,0.0763081402768364,-0.020446704563099133,0.06423521684555313,0.23972909290280858,-0.7531311571152083,0.201800885343737,-0.6775950253570643,-1.0684266045557642,-1.817971605790682
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,0.0,0.2852595452336691,-0.24185716927591291,-1.3619316390720382,0.079,0.0,-0.0,0.24818581963359362,-0.779698747686059,-0.0,-0.7724844013452697,-1.2032694988851387,-1.4109376346520754
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,14.999999999999998,0.26044221381604715,-0.35254262563115885,-1.27396392350141,0.0763081402768364,0.02044670456309914,-0.06423521684555314,0.23972909290280858,-0.7531311571152083,-0.20180088534373702,-0.8771379536783502,-1.3019268421917525,-0.9425429287536802
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,29.999999999999996,0.22685763652956992,-0.45034505486017845,-1.046851097409957,0.06841600689897066,0.03949999999999999,-0.1240929098167968,0.2149352246617548,-0.6752389227950404,-0.3898493738430294,-0.9882590026166272,-1.3565577756481568,-0.3328071698101034
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,45.0,0.18611581315679138,-0.5215675347543903,-0.620038846436211,0.05586143571373726,0.05586143571373725,-0.17549387605725542,0.17549387605725544,-0.5513302717714712,-0.5513302717714712,-1.101485039178081,-1.3473165317148712,0.6530261161852967
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,59.99999999999999,0.1412792475243052,-0.5434168853198538,0.18611207264635554,0.03950000000000001,0.06841600689897065,-0.21493522466175477,0.12409290981679684,-0.3898493738430296,-0.6752389227950403,-1.2095930028518709,-1.2192358740632578,2.699394079163369
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,75.0,0.09819112774703176,-0.46885097450165547,1.7562353906914239,0.02044670456309914,0.0763081402768364,-0.23972909290280858,0.06423521684555314,-0.20180088534373702,-0.7531311571152083,-1.2974594672764796,-0.8262356863023009,7.252256289709472
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,90.0,0.0674091981854107,-0.24818581963359368,3.2386626043468696,4.837354856632045e-18,0.079,-0.24818581963359362,1.519699848040214e-17,-4.7742778782646595e-17,-0.779698747686059,-1.334545020810127,-2.2544398820176484e-16,11.566652158381691
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,105.00000000000001,0.05729771862083348,-0.010607211303961613,2.159837161378897,-0.020446704563099147,0.0763081402768364,-0.23972909290280858,-0.06423521684555317,0.2018008853437371,-0.7531311571152083,-1.2974594672764796,0.8262356863023014,7.252256289709469
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,119.99999999999999,0.0622792475243052,0.11354643599634405,0.9658108203324155,-0.039499999999999987,0.06841600689897066,-0.2149352246617548,-0.12409290981679677,0.38984937384302937,-0.6752389227950404,-1.2095930028518709,1.2192358740632572,2.699394079163375
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,135.0,0.07439294172931687,0.17057978263987938,0.48262169710673186,-0.05586143571373725,0.05586143571373726,-0.17549387605725544,-0.17549387605725542,0.5513302717714712,-0.5513302717714712,-1.101485039178081,1.347316531714871,0.653026116185298
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,150.0,0.0900256227316286,0.20215923522658485,0.3036267481801241,-0.06841600689897066,0.03949999999999999,-0.1240929098167968,-0.2149352246617548,0.6752389227950404,-0.3898493738430294,-0.9882590026166272,1.3565577756481568,-0.3328071698101034
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,165.0,0.10782593326237436,0.22407219194005237,0.23229839072900732,-0.07630814027683638,0.02044670456309916,-0.06423521684555321,-0.23972909290280855,0.7531311571152082,-0.20180088534373725,-0.8771379536783505,1.3019268421917527,-0.9425429287536801
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,180.0,0.12725954523366906,0.2418571692759129,0.19746585630008015,-0.079,9.67470971326409e-18,-3.039399696080428e-17,-0.24818581963359362,0.779698747686059,-9.548555756529319e-17,-0.7724844013452697,1.2032694988851387,-1.410937634652075
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,195.0,0.14806767728574138,0.2571431612305549,0.1687574519356049,-0.0763081402768364,-0.020446704563099143,0.06423521684555315,-0.23972909290280858,0.7531311571152083,0.20180088534373708,-0.6775950253570643,1.0684266045557642,-1.8179716057906825
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,210.00000000000003,0.1700410122889744,0.269662282868107,0.12860679810231762,-0.06841600689897065,-0.03950000000000001,0.12409290981679684,-0.21493522466175477,0.6752389227950403,0.3898493738430296,-0.5953081101995817,0.901358347066936,-2.185129819598409
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,225.0,0.19289305601841694,0.2778877224341368,0.06369331069689653,-0.055861435713737265,-0.05586143571373725,0.17549387605725542,-0.17549387605725547,0.5513302717714713,0.5513302717714712,-0.5281697563583142,0.7054902801362,-2.5067613082844185
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,239.99999999999997,0.2161667455368143,0.2792874870746534,-0.036745553068016364,-0.039500000000000035,-0.06841600689897064,0.21493522466175471,-0.12409290981679692,0.3898493738430298,0.6752389227950402,-0.47840190819148287,0.485369771325729,-2.7632595087926854
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,255.00000000000003,0.23916057599501403,0.2705818818961425,-0.17949574876917856,-0.02044670456309913,-0.0763081402768364,0.23972909290280858,-0.06423521684555311,0.20180088534373694,0.7531311571152083,-0.44777154095961497,0.24743226271411922,-2.9304460601850213
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,270.0,0.2608831155901048,0.24818581963359362,-0.3646201748339867,-1.4512064569896134e-17,-0.079,0.24818581963359362,-4.559099544120641e-17,1.4322833634793976e-16,0.779698747686059,-0.43742808123968213,1.7475640513600052e-16,-2.9886899576556294
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,285.0,0.28005398512121227,0.20887630390947476,-0.5830975194566521,0.020446704563099105,-0.07630814027683641,0.2397290929028086,0.06423521684555304,-0.2018008853437367,0.7531311571152084,-0.4477715409596149,-0.24743226271411894,-2.9304460601850217
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,300.0,0.2951667455368143,0.15058296224885614,-0.8164443007540758,0.03950000000000001,-0.06841600689897065,0.21493522466175477,0.12409290981679684,-0.3898493738430296,0.6752389227950403,-0.47840190819148287,-0.48536977132572867,-2.763259508792686
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,315.0,0.30461592744589144,0.07310002968037416,-1.038967232846046,0.055861435713737244,-0.055861435713737265,0.17549387605725547,0.1754938760572554,-0.5513302717714711,0.5513302717714713,-0.5281697563583142,-0.7054902801361996,-2.5067613082844185
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,330.0,0.3068730260869157,-0.021476463234513153,-1.221871047487763,0.06841600689897064,-0.039500000000000035,0.12409290981679692,0.21493522466175471,-0.6752389227950402,0.3898493738430298,-0.5953081101995816,-0.9013583470669356,-2.1851298195984095
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.019,0.007,0.018,0.012,0.0039,0.0048,0.0036,0.08482702520565259,0.48965208234861596,0.06081211340916958,345.0,0.30068395783941415,-0.12867272753944867,-1.3375048622948116,0.0763081402768364,-0.020446704563099133,0.06423521684555313,0.23972909290280858,-0.7531311571152083,0.201800885343737,-0.6775950253570643,-1.0684266045557642,-1.817971605790682
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,0.0,0.2852595452336691,-0.24185716927591291,-1.3619316390720382,0.079,0.0,-0.0,0.24818581963359362,-0.779698747686059,-0.0,-0.7724844013452697,-1.2032694988851387,-1.4109376346520754
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,14.999999999999998,0.26044221381604715,-0.35254262563115885,-1.27396392350141,0.0763081402768364,0.02044670456309914,-0.06423521684555314,0.23972909290280858,-0.7531311571152083,-0.20180088534373702,-0.8771379536783502,-1.3019268421917525,-0.9425429287536802
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,29.999999999999996,0.22685763652956992,-0.45034505486017845,-1.046851097409957,0.06841600689897066,0.03949999999999999,-0.1240929098167968,0.2149352246617548,-0.6752389227950404,-0.3898493738430294,-0.9882590026166272,-1.3565577756481568,-0.3328071698101034
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,45.0,0.18611581315679138,-0.5215675347543903,-0.620038846436211,0.05586143571373726,0.05586143571373725,-0.17549387605725542,0.17549387605725544,-0.5513302717714712,-0.5513302717714712,-1.101485039178081,-1.3473165317148712,0.6530261161852967
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,59.99999999999999,0.1412792475243052,-0.5434168853198538,0.18611207264635554,0.03950000000000001,0.06841600689897065,-0.21493522466175477,0.12409290981679684,-0.3898493738430296,-0.6752389227950403,-1.2095930028518709,-1.2192358740632578,2.699394079163369
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,75.0,0.09819112774703176,-0.46885097450165547,1.7562353906914239,0.02044670456309914,0.0763081402768364,-0.23972909290280858,0.06423521684555314,-0.20180088534373702,-0.7531311571152083,-1.2974594672764796,-0.8262356863023009,7.252256289709472
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,90.0,0.0674091981854107,-0.24818581963359368,3.2386626043468696,4.837354856632045e-18,0.079,-0.24818581963359362,1.519699848040214e-17,-4.7742778782646595e-17,-0.779698747686059,-1.334545020810127,-2.2544398820176484e-16,11.566652158381691
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,105.00000000000001,0.05729771862083348,-0.010607211303961613,2.159837161378897,-0.020446704563099147,0.0763081402768364,-0.23972909290280858,-0.06423521684555317,0.2018008853437371,-0.7531311571152083,-1.2974594672764796,0.8262356863023014,7.252256289709469
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,119.99999999999999,0.0622792475243052,0.11354643599634405,0.9658108203324155,-0.039499999999999987,0.06841600689897066,-0.2149352246617548,-0.12409290981679677,0.38984937384302937,-0.6752389227950404,-1.2095930028518709,1.2192358740632572,2.699394079163375
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,135.0,0.07439294172931687,0.17057978263987938,0.48262169710673186,-0.05586143571373725,0.05586143571373726,-0.17549387605725544,-0.17549387605725542,0.5513302717714712,-0.5513302717714712,-1.101485039178081,1.347316531714871,0.653026116185298
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,150.0,0.0900256227316286,0.20215923522658485,0.3036267481801241,-0.06841600689897066,0.03949999999999999,-0.1240929098167968,-0.2149352246617548,0.6752389227950404,-0.3898493738430294,-0.9882590026166272,1.3565577756481568,-0.3328071698101034
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,165.0,0.10782593326237436,0.22407219194005237,0.23229839072900732,-0.07630814027683638,0.02044670456309916,-0.06423521684555321,-0.23972909290280855,0.7531311571152082,-0.20180088534373725,-0.8771379536783505,1.3019268421917527,-0.9425429287536801
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,180.0,0.12725954523366906,0.2418571692759129,0.19746585630008015,-0.079,9.67470971326409e-18,-3.039399696080428e-17,-0.24818581963359362,0.779698747686059,-9.548555756529319e-17,-0.7724844013452697,1.2032694988851387,-1.410937634652075
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,195.0,0.14806767728574138,0.2571431612305549,0.1687574519356049,-0.0763081402768364,-0.020446704563099143,0.06423521684555315,-0.23972909290280858,0.7531311571152083,0.20180088534373708,-0.6775950253570643,1.0684266045557642,-1.8179716057906825
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,210.00000000000003,0.1700410122889744,0.269662282868107,0.12860679810231762,-0.06841600689897065,-0.03950000000000001,0.12409290981679684,-0.21493522466175477,0.6752389227950403,0.3898493738430296,-0.5953081101995817,0.901358347066936,-2.185129819598409
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,225.0,0.19289305601841694,0.2778877224341368,0.06369331069689653,-0.055861435713737265,-0.05586143571373725,0.17549387605725542,-0.17549387605725547,0.5513302717714713,0.5513302717714712,-0.5281697563583142,0.7054902801362,-2.5067613082844185
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.007,0.018,0.008,0.016,0.0036,0.0033,0.0033,0.07840192283393711,0.2886990946945502,0.06106573418409388,239.99999999999997,0.2161667455368143,0.2792874870746534,-0.036745553068016364,-0.039500000000000035,-0.06841600689897064,0.21493522466175471,-0.12409290981679692,0.3898493738430298,0.6752389227950402,-0.47840190819148287,0.485369771325729,-2.7632595087926854
